Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
330020908000019;1;1;0;0;2;0;1;0;0;2;0
330020908000020;1;6;3;0;6;0;3;2;0;0;0
330020908000021;1;3;0;0;12;0;7;2;0;11;0
330020908000022;1;3;0;0;3;0;5;0;1;5;0
330020908000023;1;6;3;0;11;0;5;0;0;10;0
330020908000024;1;2;0;0;2;0;1;0;0;2;0
330020908000025;1;3;0;0;2;0;3;0;0;1;0
330020908000026;1;1;0;0;2;0;2;0;0;2;0
330020908000027;1;3;0;0;5;0;1;1;0;3;0
330020908000028;1;6;0;0;2;0;2;1;0;5;0
330020908000029;1;1;1;0;1;0;1;0;0;4;0
330020908000031;1;2;1;0;7;0;1;0;0;5;0
330020908000032;8;1;0;0;0;0;0;1;0;1;0
330020908000033;1;5;0;0;3;0;6;1;0;3;0
330020908000034;1;1;0;0;0;0;4;0;0;0;0
330020908000035;1;3;0;0;1;0;3;1;0;0;0
330020908000036;1;4;0;0;1;0;2;0;0;1;0
330020908000037;1;8;0;0;6;0;6;3;0;5;0
330020908000038;1;6;0;0;4;0;6;0;0;1;0
330020908000039;1;0;0;0;2;0;2;0;0;0;0
330020908000040;1;2;0;0;3;0;2;0;0;7;0
330020908000041;1;5;2;0;4;0;1;1;0;2;0
330020908000042;1;8;1;0;11;0;8;0;0;8;0
330020908000043;1;0;0;0;5;0;0;0;0;1;0
330020908000044;1;2;0;0;1;0;2;0;0;2;0
330020908000045;1;0;0;0;1;0;0;0;1;1;0
330020908000046;1;0;3;0;3;0;1;0;0;2;0
330020908000047;1;5;2;1;12;0;11;4;0;6;0
330020908000048;1;3;2;0;10;0;3;0;0;7;0
330020910000001;1;1;3;0;10;0;7;3;0;5;0
330020910000002;1;3;6;0;14;0;4;9;0;16;0
330020910000003;1;7;4;0;9;0;12;2;2;14;0
330020910000004;1;7;1;0;9;0;7;1;0;14;0
330020910000005;1;6;1;0;6;0;2;0;0;0;0
330020910000006;1;9;2;0;12;0;7;1;0;9;0
330020910000007;1;8;3;0;9;0;10;2;0;11;0
330020910000008;1;5;3;0;14;0;8;3;0;16;0
330020910000009;1;1;0;0;1;0;0;1;0;0;0
330020910000010;4;6;0;0;6;0;8;0;0;7;0
330020910000011;8;4;4;0;7;0;5;1;0;14;0
330020910000012;8;3;5;0;8;0;0;2;0;6;0
330020910000013;8;0;4;0;9;0;0;2;0;9;0
330020910000014;8;1;1;0;2;0;1;2;0;0;0
330020910000015;8;0;3;1;6;0;1;6;0;2;0
330020910000016;8;7;3;0;14;0;5;1;0;9;0
330020910000017;8;0;0;0;3;0;1;0;0;4;0
330020910000018;8;0;0;0;8;0;2;2;0;4;0
330020910000019;1;5;1;1;17;0;8;3;0;15;0
330020910000020;1;12;2;0;14;0;7;0;1;16;0
330020910000021;1;0;1;0;9;0;0;1;0;4;0
330020912000001;1;3;1;0;0;0;3;1;0;3;0
330020912000002;1;4;0;0;4;0;9;0;0;2;0
330020912000003;1;8;0;0;5;0;2;0;0;3;0
330020912000004;1;5;0;0;1;0;4;0;0;5;0
330020912000005;1;2;0;0;1;0;2;0;1;1;0
330020912000006;1;3;0;0;4;0;2;0;0;1;0
330020912000007;1;0;0;0;1;0;1;0;0;0;0
330020912000008;1;3;0;0;0;0;1;0;0;0;0
330020912000009;1;1;1;0;0;0;4;1;0;1;0
330020912000010;1;1;0;0;0;0;0;0;0;1;0
330020912000011;1;3;0;0;1;0;2;0;0;4;0
330020912000012;1;5;1;0;2;0;4;0;0;1;0
330020912000013;1;12;0;0;6;0;5;0;0;3;0
330020912000014;1;2;0;0;0;0;1;0;0;1;0
330020912000015;1;2;1;0;3;0;8;0;0;1;0
330020912000017;1;5;1;0;3;0;6;1;0;3;0
330020912000018;1;2;0;0;1;0;2;0;0;2;0
330020912000019;1;5;1;0;0;0;1;0;0;3;0
330020915000001;1;6;2;1;9;0;7;2;0;9;0
330020915000002;1;4;2;0;9;0;10;1;0;4;0
330020915000003;1;5;3;0;8;0;6;3;0;9;0
330020915000004;1;11;6;0;9;0;13;0;0;6;0
330020915000005;1;3;4;1;24;0;5;4;0;25;0
330020915000006;1;7;2;0;6;0;8;0;0;2;0
330020915000007;1;4;2;0;2;0;3;1;0;2;0
330020915000008;1;5;1;0;6;0;1;2;1;7;0
330020915000009;1;0;0;0;1;0;1;0;0;4;0
330020915000010;1;2;3;0;7;0;4;1;1;4;0
330020915000011;3;0;0;0;1;0;0;0;0;0;0
330020915000012;3;3;1;0;2;0;5;1;0;3;0
330020915000013;3;0;0;1;0;0;0;0;0;0;0
330020915000014;3;8;0;0;2;0;8;2;0;4;0
330020915000015;8;1;0;0;3;0;2;0;0;4;0
330020915000016;8;1;1;0;4;0;7;0;0;1;0
330020915000017;8;1;1;0;3;0;2;0;0;4;0
330020915000018;8;9;9;0;16;0;7;7;0;29;0
330020915000019;8;1;1;0;8;0;2;3;0;15;0
330020915000020;8;0;4;0;9;0;1;5;0;11;0
330020915000021;8;0;2;0;0;0;2;1;0;0;0
330020915000022;8;0;0;0;6;0;0;0;0;5;0
330020915000023;8;1;0;0;1;0;1;0;0;0;0
330020915000024;8;0;1;0;0;0;0;1;0;4;0
330020915000025;8;0;1;0;0;0;0;0;0;0;0
330020915000026;8;0;X;X;X;X;X;X;X;X;X
330020915000027;8;0;X;X;X;X;X;X;X;X;X
330020915000028;1;9;5;0;8;0;4;7;0;6;0
330020915000029;1;11;5;0;13;0;9;3;0;10;0
330020915000030;1;2;6;0;14;0;6;3;0;8;0
330020915000031;1;13;8;0;20;0;6;10;0;18;0
330020915000032;1;0;1;0;0;0;1;1;0;2;0
330020915000033;1;2;3;0;10;0;3;6;0;7;0
330020915000034;1;0;2;0;6;0;1;0;0;2;0
330020915000035;1;3;5;2;25;0;10;0;0;26;0
330022505000001;1;15;7;0;8;0;10;3;1;8;0
330022505000002;1;11;2;0;1;0;7;0;0;2;0
330022505000003;1;18;4;1;23;0;17;1;0;10;0
330022505000004;1;12;0;1;5;0;10;0;0;6;0
330022505000005;1;6;0;1;3;0;3;0;0;7;0
330022505000006;1;4;1;0;7;0;6;2;0;3;0
330022505000007;1;20;0;0;7;0;10;0;0;3;0
330022505000008;1;9;1;0;4;0;3;0;0;2;0
330022505000009;1;18;4;0;2;0;21;0;0;3;0
330022505000010;1;10;3;0;2;0;6;1;0;11;0
330022505000011;1;12;5;0;9;0;11;6;0;6;0
330022505000012;1;6;7;0;14;0;9;0;0;17;0
330022505000013;1;12;2;1;9;0;7;4;0;10;0
330022505000014;5;7;2;0;3;0;12;0;0;6;0
330022505000015;8;2;2;0;13;0;1;4;0;6;0
330022505000016;8;0;0;0;2;0;1;1;0;0;0
330022505000017;8;5;0;0;6;0;6;1;0;8;0
330022505000018;1;6;6;0;13;0;12;2;0;6;0
330022505000019;1;9;0;0;4;0;9;0;0;5;0
330022505000020;1;14;1;0;5;0;9;3;0;2;0
330022505000021;1;0;0;0;1;0;0;0;0;2;0
330022505000022;8;3;2;0;5;0;4;3;0;7;0
330023305000001;1;3;0;0;0;0;2;0;0;0;0
330023305000002;1;3;0;0;2;0;2;0;0;0;0
330023305000003;1;6;1;0;3;0;2;1;0;1;0
330023305000004;1;7;0;0;0;0;5;0;0;2;0
330023305000005;1;0;0;0;1;0;4;0;1;1;0
330023305000006;1;8;0;0;0;0;10;0;0;1;0
330023305000007;1;9;0;0;1;0;8;0;0;3;0
330023305000008;1;7;0;0;1;0;2;0;0;1;0
330023305000009;1;4;0;0;0;0;2;0;0;3;0
330023305000010;1;13;0;0;7;0;22;1;0;15;0
330023305000011;1;9;0;1;2;0;18;0;0;6;0
330023305000012;1;3;0;0;2;0;7;0;0;1;0
330023305000013;1;3;0;0;0;0;5;0;0;3;0
330023305000014;1;8;0;0;4;0;6;0;0;5;0
330023305000015;1;1;0;0;1;0;2;0;0;2;0
330023305000016;1;6;2;0;3;0;8;0;0;5;0
330023305000017;1;3;0;0;4;0;9;0;0;2;0
330023305000018;1;3;0;0;0;0;1;0;0;1;0
330023305000019;1;14;0;0;8;0;8;0;0;2;0
330023305000020;1;12;2;0;10;0;6;1;1;11;0
330023305000021;1;10;0;0;13;0;10;3;0;10;0
330023305000022;1;13;1;0;5;0;16;3;0;3;0
330023305000023;1;12;3;0;5;0;10;2;0;5;0
330023305000024;1;8;3;0;4;0;7;2;0;5;0
330023305000025;1;26;0;0;15;0;17;0;0;8;0
330023305000026;1;3;3;0;11;0;2;6;0;9;0
330023305000027;1;10;3;0;14;0;22;5;0;12;0
330023305000028;1;10;4;0;16;0;12;2;0;11;0
330023305000029;1;9;5;0;5;0;8;3;0;11;0
330023305000030;1;4;0;0;0;0;0;0;0;0;0
330023305000031;1;3;0;0;1;0;2;0;0;0;0
330023305000032;1;1;0;0;0;0;1;0;0;0;0
330023305000033;1;6;1;0;3;0;5;0;0;5;0
330023305000034;1;6;1;0;5;0;1;0;0;1;0
330023305000035;1;6;1;0;1;0;5;1;0;1;0
330023305000036;1;8;0;0;0;0;13;0;0;1;0
330023305000037;1;13;0;0;8;0;12;0;0;6;0
330023305000038;1;14;1;0;9;0;15;0;0;1;0
330023305000039;1;0;1;0;1;0;5;0;0;1;0
330023305000040;1;4;0;0;1;1;1;0;0;2;1
330023305000041;1;2;0;0;0;0;0;0;0;1;0
330023305000042;1;6;0;0;1;0;1;0;0;0;0
330023305000043;1;5;0;0;2;0;1;0;0;3;0
330023305000045;1;7;3;1;5;0;9;2;0;12;0
330023305000046;1;10;2;1;11;0;14;2;0;5;0
330023305000047;1;14;1;0;2;0;6;3;0;2;0
330023305000048;1;1;2;0;9;0;2;3;0;6;0
330023305000049;1;12;0;0;10;0;10;1;0;9;0
330023305000050;1;1;0;0;0;0;3;0;0;0;0
330023305000051;1;15;9;0;16;0;11;4;0;13;0
330023305000052;1;5;0;0;7;0;4;0;0;4;0
330023305000053;1;13;0;0;4;0;5;1;1;5;0
330023305000054;1;13;0;0;6;0;12;0;0;6;0
330023305000055;1;8;1;0;2;0;10;0;0;0;0
330023305000056;1;1;0;0;2;0;2;0;0;2;0
330023305000057;1;17;5;0;7;0;7;0;0;9;0
330023305000058;1;15;0;0;4;0;16;2;0;6;0
330023305000059;1;12;1;1;21;0;7;0;0;13;0
330023305000060;1;16;0;1;8;0;11;0;0;7;0
330023305000061;1;2;2;0;7;0;2;5;0;5;0
330023305000062;1;6;8;0;4;0;5;4;0;7;0
330023305000063;1;4;0;0;1;0;7;0;0;1;0
330023305000064;1;2;0;0;2;0;0;2;0;3;0
330023305000065;1;3;0;0;2;0;8;1;0;1;0
330023305000066;1;5;0;0;1;0;3;0;0;1;0
330023305000067;1;12;0;0;4;0;7;0;0;0;0
330023305000068;1;18;0;0;4;0;14;0;0;3;0
330023305000069;1;5;0;0;6;0;5;1;0;5;0
330023305000070;1;14;1;0;13;0;19;1;0;7;0
330023305000071;1;18;7;0;19;0;23;3;0;24;0
330023305000072;1;5;2;0;18;0;6;4;0;16;0
330025805000001;1;1;0;0;0;0;3;0;0;1;0
330025805000002;1;11;0;0;2;0;10;0;0;2;0
330025805000003;1;10;0;0;7;0;10;0;0;4;0
330025805000004;1;13;0;0;3;0;19;0;0;4;0
330025805000005;1;6;0;0;4;0;10;0;0;3;0
330025805000006;1;8;0;0;5;0;10;0;0;2;0
330025805000007;1;10;0;0;1;0;11;1;0;3;0
330025805000008;1;6;0;0;2;0;3;0;0;0;0
330025805000009;1;3;0;0;2;0;7;0;0;1;0
330025805000010;1;7;0;0;3;0;9;1;0;4;0
330025805000011;1;6;0;0;5;0;7;0;0;5;0
330025805000012;1;6;0;0;3;0;5;0;0;2;0
330025805000013;1;6;0;0;6;0;7;1;0;12;0
330025805000014;1;9;1;0;9;0;15;2;0;3;0
330025805000015;1;4;1;0;3;0;5;0;0;2;0
330025805000016;1;5;0;0;0;0;1;1;0;4;0
330025805000017;1;10;0;0;3;0;5;0;0;5;0
330025805000018;1;12;0;0;3;0;7;0;0;1;0
330025805000019;1;3;1;0;0;0;4;0;0;2;0
330025805000020;1;5;0;0;1;0;6;0;0;1;0
330025805000021;1;5;0;0;3;0;0;0;0;1;0
330025805000022;1;7;0;0;2;0;5;0;0;1;0
330025805000023;1;11;2;0;12;0;14;1;0;9;0
330025805000024;1;19;1;0;6;0;20;1;0;8;0
330025805000025;1;7;1;0;4;0;12;1;0;2;0
330025805000026;1;11;0;1;2;0;5;0;0;8;0
330025805000027;1;15;1;0;10;0;11;4;0;10;0
330025805000028;1;9;1;0;2;0;5;0;0;5;0
330025805000029;1;7;0;0;4;0;8;0;0;5;0
330025805000030;1;7;1;0;0;0;15;1;0;2;0
330025805000031;1;11;0;0;8;0;17;1;0;4;0
330025805000032;1;1;1;0;2;0;1;4;0;3;0
330025805000033;1;14;0;0;9;0;10;1;0;9;0
330025805000034;1;10;0;0;5;0;9;0;0;2;0
330025805000035;1;2;0;0;1;0;1;0;0;0;0
330025805000036;1;0;0;0;1;0;1;0;0;0;0
330025805000037;1;1;0;0;0;0;1;0;0;1;0
330025805000038;1;8;2;0;7;0;9;1;0;6;0
330025805000039;1;16;0;0;9;0;8;0;0;8;0
330025805000040;1;5;0;0;1;0;4;1;0;2;0
330025805000041;1;9;3;0;10;0;16;1;0;4;0
330025805000042;1;6;2;0;5;0;7;2;0;7;0
330025805000043;1;1;0;0;4;0;0;0;0;0;0
330025805000044;1;14;0;0;12;0;20;2;1;9;0
330025805000045;1;8;0;0;7;0;9;1;0;2;0
330025805000046;1;6;0;0;0;0;9;1;0;4;0
330025805000047;1;8;0;0;1;0;3;0;0;1;0
330025805000048;1;1;0;0;5;0;3;0;0;5;0
330025805000049;1;2;0;0;2;0;1;0;0;1;0
330025805000050;1;5;0;0;1;0;5;0;0;3;0
330025805000051;1;4;0;0;1;0;3;0;0;3;0
330025805000052;1;6;0;0;2;0;7;0;0;1;0
330025805000053;1;3;0;0;3;0;3;0;0;6;0
330025805000054;1;10;0;0;2;0;9;0;0;6;0
330025805000055;1;5;0;0;3;0;3;0;0;1;0
330025805000056;1;18;1;0;10;0;10;0;0;7;0
330025805000057;1;1;0;0;1;0;0;0;0;0;0
330025805000058;1;4;0;0;3;0;1;0;0;0;0
330025805000059;1;11;0;0;3;1;10;1;0;5;0
330025805000060;1;1;0;0;5;0;6;0;0;2;0
330025805000061;1;5;1;0;2;0;2;1;0;1;0
330025805000062;1;3;0;0;1;0;3;0;0;2;0
330025805000063;1;7;0;0;4;0;11;0;0;5;0
330025805000064;1;5;0;0;2;0;4;0;0;2;0
330025805000065;1;5;0;0;1;0;4;2;0;3;0
330025805000066;1;2;0;0;7;0;8;0;0;3;0
330025805000068;1;0;0;0;1;0;2;0;0;0;0
330025805000069;1;9;1;0;4;0;2;0;0;1;0
330025805000070;1;2;0;0;0;0;2;0;0;0;0
330025805000071;1;0;0;0;0;0;0;0;0;0;0
330025805000072;1;1;0;0;2;0;5;0;0;3;0
330025805000073;1;6;0;0;0;0;8;0;0;1;0
330025805000074;1;1;0;0;1;0;1;0;0;0;0
330025805000075;1;9;0;0;6;0;7;1;0;3;0
330025805000076;1;10;0;0;2;0;4;0;0;1;0
330025805000077;1;2;0;0;3;0;2;0;0;3;0
330025805000078;1;1;0;0;2;0;2;2;0;1;0
330025805000079;1;2;1;0;4;0;5;0;0;3;0
330025805000080;1;10;0;0;13;0;3;0;0;7;0
330025805000081;1;3;0;0;12;0;9;1;1;5;0
330025805000082;1;4;0;0;3;0;1;0;0;3;0
330025805000083;1;1;1;0;2;0;6;2;0;1;0
330025805000084;1;16;5;0;25;0;18;1;0;25;0
330025805000085;1;5;0;0;8;0;5;0;0;5;0
330030805000001;1;2;0;0;0;0;1;0;0;0;0
330030805000002;1;3;0;0;0;0;7;0;0;2;0
330030805000003;1;2;0;0;0;0;1;0;0;0;0
330030805000004;1;6;0;0;0;0;8;0;0;2;0
330030805000005;1;6;0;0;6;0;6;0;0;1;0
330030805000006;1;0;0;0;0;0;0;0;0;0;0
330030805000007;1;2;X;X;X;X;X;X;X;X;X
330030805000008;1;6;0;0;2;0;6;2;0;1;0
330030805000009;1;5;2;0;3;0;5;0;0;5;0
330030805000010;1;6;4;0;10;1;4;2;1;7;0
330030805000011;1;12;1;0;5;0;8;2;0;1;0
330030805000012;1;13;0;0;10;0;8;6;0;10;0
330030805000013;1;1;1;1;7;0;2;1;0;9;0
330030805000014;1;10;1;0;2;0;3;1;0;4;0
330030805000015;1;1;0;0;0;0;1;0;0;0;0
330030805000016;1;7;1;0;2;0;11;1;0;2;0
330030805000017;1;4;0;0;1;0;0;0;0;1;0
330030805000018;1;6;0;0;2;0;3;0;0;0;0
330030805000019;1;0;0;0;0;0;1;0;0;1;0
330030805000020;1;4;0;1;0;0;3;0;0;4;0
330030805000021;1;16;2;1;12;0;6;5;2;22;0
330030805000022;1;1;8;0;7;0;3;7;0;8;0
330030805000023;1;4;6;0;11;0;2;2;0;18;0
330030805000024;1;5;0;0;4;0;3;1;0;5;0
330030805000025;1;11;0;0;1;0;6;0;1;6;0
330030805000026;1;4;0;0;4;0;1;2;0;7;0
330030805000027;1;2;1;1;5;0;4;0;1;5;0
330030805000028;1;8;4;0;6;0;18;3;0;8;0
330030805000029;1;3;2;0;5;0;8;2;0;3;0
330030805000030;1;10;1;0;9;1;9;1;0;11;0
330030805000031;1;3;1;0;7;0;7;0;0;5;0
330030805000032;1;9;0;0;9;0;3;1;0;5;0
330030805000033;1;9;0;0;4;0;3;2;1;5;0
330030805000034;1;12;1;0;3;0;8;0;0;2;0
330030805000035;1;14;6;0;3;0;6;2;1;6;0
330030805000036;1;3;4;0;8;0;2;4;0;5;0
330030805000037;1;5;2;0;6;0;1;0;0;4;0
330030805000038;1;4;3;0;5;0;2;1;0;6;0
330030805000039;1;6;2;1;9;0;5;4;0;7;0
330030805000040;1;7;0;0;1;0;12;2;0;2;0
330030805000041;1;0;0;0;0;0;1;0;0;0;0
330030805000042;1;5;2;0;2;0;7;0;0;4;0
330030805000043;1;11;5;0;9;0;7;4;0;8;0
330030805000044;1;3;1;0;7;0;2;1;0;8;0
330030805000045;1;6;2;0;23;0;13;6;1;15;0
330030805000046;1;10;6;1;8;0;12;4;2;13;0
330030805000047;1;9;2;0;11;0;12;6;0;11;0
330030805000048;1;2;0;0;2;0;1;0;0;1;0
330030805000049;1;2;1;1;2;0;3;0;0;4;0
330030805000050;1;7;2;0;6;0;4;0;0;4;0
330030805000051;1;7;0;0;1;0;6;0;0;1;0
330030805000052;1;11;0;0;6;0;6;0;0;1;0
330030805000053;1;8;3;0;5;0;9;4;0;9;0
330030805000054;1;10;4;0;8;0;5;5;0;9;0
330030805000055;1;2;9;1;34;0;6;6;0;20;0
330030805000056;1;4;4;0;6;0;5;5;0;7;0
330030805000058;1;6;2;0;7;0;3;3;0;9;0
330030805000059;1;0;2;0;5;0;2;2;0;4;0
330030805000060;1;17;11;0;22;1;10;9;0;26;1
330030805000061;1;6;5;0;10;0;5;2;0;9;0
330030805000062;1;5;1;0;7;0;6;2;0;6;0
330030805000063;1;6;9;2;17;0;8;10;0;19;0
330030805000064;1;0;3;0;0;0;0;2;0;0;0
330030805000065;1;0;0;0;3;0;0;0;0;5;0
330030805000066;1;5;1;0;2;0;10;0;0;4;0
330030805000067;1;10;0;0;10;0;17;0;0;9;0
330030805000068;1;17;9;0;9;0;17;9;0;4;0
330030805000069;1;2;4;0;12;0;6;2;0;7;0
330030805000070;1;7;4;0;4;0;9;4;0;5;0
330030805000071;1;8;2;0;7;0;3;1;1;4;0
330030805000072;1;9;0;0;2;0;9;2;0;3;0
330030805000073;1;6;2;0;13;0;10;3;0;7;0
330030805000074;1;9;1;0;1;0;2;1;0;1;0
330030805000075;1;0;0;0;1;0;2;0;0;0;0
330030805000076;1;4;0;0;0;0;1;0;0;2;0
330030805000077;1;7;2;0;6;0;5;2;0;6;0
330030805000078;1;6;3;0;8;0;11;2;0;9;0
330030805000079;1;7;5;1;7;1;3;3;0;17;0
330030805000080;1;3;X;X;X;X;X;X;X;X;X
330030805000081;1;7;4;0;18;0;10;2;0;7;0
330030805000082;1;4;2;0;1;0;8;3;0;4;0
330030805000083;1;3;0;0;5;0;5;0;0;9;0
330030805000084;1;12;9;0;18;0;8;3;0;18;0
330030805000085;1;9;0;1;12;0;11;2;0;9;0
330030805000086;1;8;9;0;20;0;16;6;0;12;0
330030805000087;1;6;2;0;7;0;5;3;0;9;0
330030805000088;8;1;0;0;0;0;1;3;0;3;0
330030805000089;8;3;4;0;3;0;3;3;1;6;0
330030805000090;8;0;0;0;1;0;1;0;0;0;0
330030805000091;8;2;0;0;6;0;2;0;0;1;0
330030805000092;1;3;0;0;0;0;6;0;0;1;0
330030805000093;1;3;0;0;1;0;3;0;0;1;0
330030805000094;1;2;0;0;0;0;3;0;0;0;0
330030805000095;1;10;0;0;2;0;11;1;0;1;0
330030805000096;1;0;0;0;0;0;0;0;0;0;0
330030805000097;1;0;X;X;X;X;X;X;X;X;X
330030805000098;1;13;1;0;9;0;12;1;0;7;0
330030805000099;1;6;0;0;7;0;8;1;0;7;0
330030805000100;1;14;0;0;5;0;18;1;0;2;0
330030805000102;1;11;2;0;7;0;15;4;0;12;0
330030805000103;1;0;X;X;X;X;X;X;X;X;X
330030805000104;1;2;X;X;X;X;X;X;X;X;X
330030805000105;1;9;8;0;21;0;10;6;0;16;0
330030805000106;1;8;2;0;6;0;7;6;2;5;0
330030805000107;1;2;5;1;9;0;10;8;1;12;0
330030805000108;1;8;0;0;1;0;5;0;0;4;0
330030805000110;1;13;0;0;8;0;13;1;0;5;0
330030805000111;1;1;1;0;0;0;3;0;0;1;0
330030805000112;1;3;0;0;1;0;3;0;0;3;0
330030805000113;1;2;0;0;1;0;3;0;0;0;0
330030805000114;1;5;2;0;9;0;4;4;0;4;0
330030805000115;1;0;X;X;X;X;X;X;X;X;X
330030805000116;1;2;4;0;8;0;11;4;0;16;0
330030805000117;1;1;0;0;0;0;2;0;0;0;0
330030805000118;1;0;X;X;X;X;X;X;X;X;X
330030805000119;1;0;X;X;X;X;X;X;X;X;X
330030805000120;1;2;6;1;15;0;4;6;0;18;0
330030805000121;1;0;X;X;X;X;X;X;X;X;X
330030805000122;1;1;X;X;X;X;X;X;X;X;X
330030805000123;1;2;0;0;1;0;2;0;0;5;0
330030805000125;1;3;0;0;0;0;0;1;0;0;0
330030805000126;1;2;0;0;0;0;1;0;0;2;0
330030805000127;1;0;0;0;1;0;3;0;0;1;0
330030805000128;1;3;1;0;1;0;2;1;0;2;0
330030805000129;1;1;X;X;X;X;X;X;X;X;X
330030805000130;1;6;0;0;3;0;3;2;0;2;0
330030805000131;1;6;0;0;9;0;6;1;0;7;0
330030805000132;1;2;2;0;3;0;4;1;0;8;0
330030805000133;1;2;0;0;9;0;2;0;0;3;0
330030805000134;1;2;0;1;1;0;1;0;0;2;0
330030805000135;1;1;0;0;0;0;1;0;0;0;0
330030805000136;1;2;1;0;2;0;1;2;0;1;0
330030805000138;1;3;0;0;4;0;7;2;0;6;0
330030805000139;1;7;2;0;7;0;3;1;0;5;0
330030805000140;1;2;0;0;2;0;2;0;0;2;0
330030805000141;1;3;0;1;10;0;4;2;0;5;0
330030805000142;1;1;0;0;1;0;1;0;0;0;0
330030805000144;1;0;5;0;1;0;2;2;0;1;0
330030805000145;1;5;3;0;6;0;5;2;0;9;0
330030805000146;1;2;0;0;4;0;6;3;0;3;0
330030805000147;1;0;0;0;1;0;1;0;0;3;0
330030805000148;1;2;3;0;1;0;2;1;0;2;0
330030805000149;1;3;X;X;X;X;X;X;X;X;X
330030805000150;1;0;X;X;X;X;X;X;X;X;X
330030805000151;1;5;1;1;8;1;5;1;0;5;0
330030805000152;1;1;0;0;8;0;3;0;0;11;0
330030805000153;1;3;2;0;7;0;4;0;0;3;0
330030805000154;1;2;0;0;3;0;5;0;0;2;0
330030805000155;1;0;0;0;1;0;1;0;0;1;0
330030805000156;1;7;1;1;2;0;2;0;0;1;0
330030805000157;1;4;2;0;0;0;8;0;0;8;0
330030805000158;1;4;1;0;6;0;3;1;0;5;0
330030805000159;1;2;0;0;1;0;3;1;0;1;0
330030805000160;1;0;1;0;1;0;0;0;0;1;0
330030805000161;1;0;1;0;1;0;1;0;0;0;0
330030805000163;1;5;0;0;4;0;0;0;0;2;0
330030805000164;1;2;8;0;15;0;3;9;0;8;0
330030805000165;1;1;3;0;8;0;1;3;0;4;0
330030805000166;1;0;1;0;0;0;1;1;0;2;0
330030805000167;1;2;1;0;4;0;4;1;0;6;0
330030805000168;1;1;3;0;11;0;7;1;0;10;0
330030805000169;1;11;6;0;13;0;14;6;0;6;0
330030805000170;1;0;1;0;0;0;0;1;0;0;0
330030805000174;1;0;X;X;X;X;X;X;X;X;X
330030805000175;1;0;X;X;X;X;X;X;X;X;X
330030805000176;1;1;1;0;2;0;1;2;0;2;0
330030805000177;1;0;X;X;X;X;X;X;X;X;X
330030805000178;1;0;X;X;X;X;X;X;X;X;X
330030805000179;1;0;X;X;X;X;X;X;X;X;X
330030805000180;1;5;3;0;10;0;5;3;0;9;0
330030805000181;1;2;7;0;1;0;5;3;0;6;0
330030805000182;1;4;3;0;1;0;3;4;0;8;0
330030805000183;1;1;3;2;5;0;7;2;1;0;0
330030805000184;1;17;0;0;5;0;12;1;0;3;0
330030805000185;1;2;0;0;0;0;4;2;0;0;0
330030805000186;1;1;0;0;1;0;4;1;0;1;0
330030805000187;1;3;6;0;4;0;2;3;0;1;0
330030805000188;1;5;6;0;6;0;2;2;0;4;0
330030805000190;1;0;0;0;0;0;1;0;0;0;0
330030805000191;1;4;0;0;2;0;0;0;0;0;0
330030805000192;1;8;1;0;2;0;7;1;0;2;0
330030805000193;1;4;0;0;1;0;5;0;1;1;0
330030805000194;1;2;0;0;0;0;1;0;0;0;0
330030805000195;1;0;0;0;0;0;1;0;0;0;0
330030805000196;1;6;0;0;0;0;1;0;0;1;0
330030805000197;1;6;1;0;7;0;6;2;0;3;0
330030805000198;1;12;1;0;8;0;3;2;0;11;0
330030805000199;1;3;0;0;7;0;1;4;1;3;0
330030805000200;1;0;X;X;X;X;X;X;X;X;X
330030805000201;1;4;0;0;8;0;5;0;0;8;0
330030805000202;1;0;0;0;1;0;0;0;0;2;0
330030805000203;8;2;0;0;0;0;1;0;0;0;0
330030805000204;8;0;0;0;1;0;3;0;0;0;0
330030805000205;8;0;0;0;1;0;0;0;0;0;0
330030807000001;1;17;1;1;6;0;22;2;0;4;0
330030807000002;1;14;3;0;12;0;19;4;0;15;0
330030807000003;1;11;1;0;8;0;7;2;0;12;0
330030807000004;1;16;5;0;11;0;25;2;0;9;0
330030807000005;1;6;3;0;6;0;12;0;1;9;0
330030807000006;1;7;6;0;11;0;8;9;0;7;0
330030807000007;1;10;1;0;8;0;7;1;0;11;0
330030807000008;1;18;2;0;14;0;4;4;0;7;0
330030807000009;1;10;4;0;14;0;4;2;0;9;0
330030807000010;1;14;3;0;10;0;13;1;0;9;0
330030807000011;1;4;1;0;7;0;10;2;0;9;0
330030807000012;1;15;0;0;3;0;11;3;0;3;0
330030807000013;1;11;6;1;12;0;11;5;0;8;0
330030807000014;1;17;2;0;12;0;23;0;0;13;0
330030807000015;1;11;0;0;4;0;7;0;0;4;0
330030807000016;1;16;0;0;16;0;11;0;0;14;0
330030807000017;1;11;6;0;10;0;17;4;0;13;0
330030807000018;1;23;1;0;11;0;16;3;0;12;0
330030807000019;1;7;0;0;5;0;11;0;0;7;0
330030810000001;1;7;7;0;11;0;9;8;0;6;0
330030810000002;1;5;3;0;3;0;7;5;0;6;0
330030810000003;8;6;5;0;2;0;6;3;0;4;0
330030810000004;8;4;1;0;4;0;3;0;0;7;0
330030810000005;1;10;1;0;6;0;5;1;1;7;0
